,Subject,Fluency_Item,Switch_Value,Switch_Method
0,62b9e995fd8c321a2f65a6cd,elephant,2,simdrop
1,62b9e995fd8c321a2f65a6cd,giraffe,0,simdrop
2,62b9e995fd8c321a2f65a6cd,bear,1,simdrop
3,62b9e995fd8c321a2f65a6cd,lion,0,simdrop
4,62b9e995fd8c321a2f65a6cd,eel,1,simdrop
5,62b9e995fd8c321a2f65a6cd,cat,0,simdrop
6,62b9e995fd8c321a2f65a6cd,bunny,0,simdrop
7,62b9e995fd8c321a2f65a6cd,rabbit,0,simdrop
8,62b9e995fd8c321a2f65a6cd,raccoon,0,simdrop
9,62b9e995fd8c321a2f65a6cd,deer,1,simdrop
10,62b9e995fd8c321a2f65a6cd,antelope,0,simdrop
11,62b9e995fd8c321a2f65a6cd,seagull,0,simdrop
12,62b9e995fd8c321a2f65a6cd,ram,0,simdrop
13,62b9e995fd8c321a2f65a6cd,eagle,1,simdrop
14,62b9e995fd8c321a2f65a6cd,bat,0,simdrop
15,62b9e995fd8c321a2f65a6cd,donkey,1,simdrop
16,62b9e995fd8c321a2f65a6cd,camel,2,simdrop
17,63bca22d6fa8440663c937f1,dog,2,simdrop
18,63bca22d6fa8440663c937f1,cat,0,simdrop
19,63bca22d6fa8440663c937f1,elephant,1,simdrop
20,63bca22d6fa8440663c937f1,rhinoceros,0,simdrop
21,63bca22d6fa8440663c937f1,lion,0,simdrop
22,63bca22d6fa8440663c937f1,snake,1,simdrop
23,63bca22d6fa8440663c937f1,bird,0,simdrop
24,63bca22d6fa8440663c937f1,tiger,0,simdrop
25,63bca22d6fa8440663c937f1,fish,1,simdrop
26,63bca22d6fa8440663c937f1,shark,0,simdrop
27,63bca22d6fa8440663c937f1,lobster,1,simdrop
28,63bca22d6fa8440663c937f1,crab,0,simdrop
29,63bca22d6fa8440663c937f1,clam,2,simdrop
30,5c83394a3e93bf0001e143d6,cat,2,simdrop
31,5c83394a3e93bf0001e143d6,dog,0,simdrop
32,5c83394a3e93bf0001e143d6,elephant,1,simdrop
33,5c83394a3e93bf0001e143d6,giraffe,0,simdrop
34,5c83394a3e93bf0001e143d6,whale,1,simdrop
35,5c83394a3e93bf0001e143d6,dolphin,0,simdrop
36,5c83394a3e93bf0001e143d6,shark,0,simdrop
37,5c83394a3e93bf0001e143d6,eel,1,simdrop
38,5c83394a3e93bf0001e143d6,fish,0,simdrop
39,5c83394a3e93bf0001e143d6,manta_ray,1,simdrop
40,5c83394a3e93bf0001e143d6,ape,0,simdrop
41,5c83394a3e93bf0001e143d6,chimpanzee,0,simdrop
42,5c83394a3e93bf0001e143d6,gorilla,0,simdrop
43,5c83394a3e93bf0001e143d6,crab,0,simdrop
44,5c83394a3e93bf0001e143d6,bear,1,simdrop
45,5c83394a3e93bf0001e143d6,deer,0,simdrop
46,5c83394a3e93bf0001e143d6,fox,0,simdrop
47,5c83394a3e93bf0001e143d6,crow,0,simdrop
48,5c83394a3e93bf0001e143d6,dove,1,simdrop
49,5c83394a3e93bf0001e143d6,bluebird,0,simdrop
50,5c83394a3e93bf0001e143d6,oriole,0,simdrop
51,5c83394a3e93bf0001e143d6,horse,1,simdrop
52,5c83394a3e93bf0001e143d6,sheep,0,simdrop
53,5c83394a3e93bf0001e143d6,goat,0,simdrop
54,5c83394a3e93bf0001e143d6,pig,0,simdrop
55,5c83394a3e93bf0001e143d6,cow,0,simdrop
56,5c83394a3e93bf0001e143d6,boar,0,simdrop
57,5c83394a3e93bf0001e143d6,chicken,1,simdrop
58,5c83394a3e93bf0001e143d6,turkey,0,simdrop
59,5c83394a3e93bf0001e143d6,parrot,1,simdrop
60,5c83394a3e93bf0001e143d6,lizard,0,simdrop
61,5c83394a3e93bf0001e143d6,crocodile,0,simdrop
62,5c83394a3e93bf0001e143d6,alligator,0,simdrop
63,5c83394a3e93bf0001e143d6,komodo_dragon,0,simdrop
64,5c83394a3e93bf0001e143d6,leopard,0,simdrop
65,5c83394a3e93bf0001e143d6,puma,0,simdrop
66,5c83394a3e93bf0001e143d6,lion,1,simdrop
67,5c83394a3e93bf0001e143d6,tiger,2,simdrop
68,63312d50b69dc2a2122ed1c2,zebra,2,simdrop
69,63312d50b69dc2a2122ed1c2,dog,0,simdrop
70,63312d50b69dc2a2122ed1c2,cat,0,simdrop
71,63312d50b69dc2a2122ed1c2,mouse,0,simdrop
72,63312d50b69dc2a2122ed1c2,cow,1,simdrop
73,63312d50b69dc2a2122ed1c2,horse,0,simdrop
74,63312d50b69dc2a2122ed1c2,bird,1,simdrop
75,63312d50b69dc2a2122ed1c2,hawk,0,simdrop
76,63312d50b69dc2a2122ed1c2,bull,1,simdrop
77,63312d50b69dc2a2122ed1c2,turtle,0,simdrop
78,63312d50b69dc2a2122ed1c2,tiger,0,simdrop
79,63312d50b69dc2a2122ed1c2,lion,0,simdrop
80,63312d50b69dc2a2122ed1c2,moose,1,simdrop
81,63312d50b69dc2a2122ed1c2,goose,0,simdrop
82,63312d50b69dc2a2122ed1c2,cougar,0,simdrop
83,63312d50b69dc2a2122ed1c2,cardinal,0,simdrop
84,63312d50b69dc2a2122ed1c2,platypus,1,simdrop
85,63312d50b69dc2a2122ed1c2,fish,0,simdrop
86,63312d50b69dc2a2122ed1c2,shark,0,simdrop
87,63312d50b69dc2a2122ed1c2,worm,1,simdrop
88,63312d50b69dc2a2122ed1c2,bug,0,simdrop
89,63312d50b69dc2a2122ed1c2,caterpillar,0,simdrop
90,63312d50b69dc2a2122ed1c2,chicken,1,simdrop
91,63312d50b69dc2a2122ed1c2,duck,2,simdrop
92,6320b3ef5b3c6405eea0f4ca,elephant,2,simdrop
93,6320b3ef5b3c6405eea0f4ca,tiger,0,simdrop
94,6320b3ef5b3c6405eea0f4ca,cheetah,0,simdrop
95,6320b3ef5b3c6405eea0f4ca,hyena,0,simdrop
96,6320b3ef5b3c6405eea0f4ca,lion,0,simdrop
97,6320b3ef5b3c6405eea0f4ca,trout,0,simdrop
98,6320b3ef5b3c6405eea0f4ca,gorilla,1,simdrop
99,6320b3ef5b3c6405eea0f4ca,sloth,0,simdrop
100,6320b3ef5b3c6405eea0f4ca,badger,1,simdrop
101,6320b3ef5b3c6405eea0f4ca,turtle,0,simdrop
102,6320b3ef5b3c6405eea0f4ca,kangaroo,0,simdrop
103,6320b3ef5b3c6405eea0f4ca,koala,2,simdrop
104,6025b3681ff1521a3369dffe,dog,2,simdrop
105,6025b3681ff1521a3369dffe,cat,0,simdrop
106,6025b3681ff1521a3369dffe,lion,0,simdrop
107,6025b3681ff1521a3369dffe,jaguar,1,simdrop
108,6025b3681ff1521a3369dffe,cheetah,0,simdrop
109,6025b3681ff1521a3369dffe,otter,1,simdrop
110,6025b3681ff1521a3369dffe,manatee,0,simdrop
111,6025b3681ff1521a3369dffe,sea_turtle,0,simdrop
112,6025b3681ff1521a3369dffe,badger,1,simdrop
113,6025b3681ff1521a3369dffe,squirrel,0,simdrop
114,6025b3681ff1521a3369dffe,armadillo,0,simdrop
115,6025b3681ff1521a3369dffe,porcupine,0,simdrop
116,6025b3681ff1521a3369dffe,eagle,0,simdrop
117,6025b3681ff1521a3369dffe,monkey,1,simdrop
118,6025b3681ff1521a3369dffe,ape,0,simdrop
119,6025b3681ff1521a3369dffe,chimpanzee,0,simdrop
120,6025b3681ff1521a3369dffe,baboon,2,simdrop
121,5e753ccd65c9670a250a019b,cat,2,simdrop
122,5e753ccd65c9670a250a019b,dog,0,simdrop
123,5e753ccd65c9670a250a019b,horse,0,simdrop
124,5e753ccd65c9670a250a019b,bear,1,simdrop
125,5e753ccd65c9670a250a019b,snake,0,simdrop
126,5e753ccd65c9670a250a019b,spider,0,simdrop
127,5e753ccd65c9670a250a019b,rabbit,0,simdrop
128,5e753ccd65c9670a250a019b,bird,0,simdrop
129,5e753ccd65c9670a250a019b,lion,0,simdrop
130,5e753ccd65c9670a250a019b,bunny,1,simdrop
131,5e753ccd65c9670a250a019b,ant,2,simdrop
132,5c2e2fa00b8ad80001aebf07,dog,2,simdrop
133,5c2e2fa00b8ad80001aebf07,cat,0,simdrop
134,5c2e2fa00b8ad80001aebf07,bird,0,simdrop
135,5c2e2fa00b8ad80001aebf07,lion,1,simdrop
136,5c2e2fa00b8ad80001aebf07,tiger,0,simdrop
137,5c2e2fa00b8ad80001aebf07,snake,1,simdrop
138,5c2e2fa00b8ad80001aebf07,rabbit,0,simdrop
139,5c2e2fa00b8ad80001aebf07,horse,0,simdrop
140,5c2e2fa00b8ad80001aebf07,deer,0,simdrop
141,5c2e2fa00b8ad80001aebf07,mole,1,simdrop
142,5c2e2fa00b8ad80001aebf07,mouse,0,simdrop
143,5c2e2fa00b8ad80001aebf07,rat,0,simdrop
144,5c2e2fa00b8ad80001aebf07,squirrel,0,simdrop
145,5c2e2fa00b8ad80001aebf07,groundhog,0,simdrop
146,5c2e2fa00b8ad80001aebf07,hedgehog,0,simdrop
147,5c2e2fa00b8ad80001aebf07,gorilla,1,simdrop
148,5c2e2fa00b8ad80001aebf07,chimpanzee,0,simdrop
149,5c2e2fa00b8ad80001aebf07,sloth,1,simdrop
150,5c2e2fa00b8ad80001aebf07,giraffe,0,simdrop
151,5c2e2fa00b8ad80001aebf07,zebra,0,simdrop
152,5c2e2fa00b8ad80001aebf07,hippopotamus,0,simdrop
153,5c2e2fa00b8ad80001aebf07,shark,1,simdrop
154,5c2e2fa00b8ad80001aebf07,elephant,0,simdrop
155,5c2e2fa00b8ad80001aebf07,seal,1,simdrop
156,5c2e2fa00b8ad80001aebf07,walrus,0,simdrop
157,5c2e2fa00b8ad80001aebf07,bat,1,simdrop
158,5c2e2fa00b8ad80001aebf07,frog,0,simdrop
159,5c2e2fa00b8ad80001aebf07,turtle,2,simdrop
160,63cb23389133d3f76db2336a,cat,2,simdrop
161,63cb23389133d3f76db2336a,dog,0,simdrop
162,63cb23389133d3f76db2336a,mouse,1,simdrop
163,63cb23389133d3f76db2336a,rat,0,simdrop
164,63cb23389133d3f76db2336a,human,0,simdrop
165,63cb23389133d3f76db2336a,bird,1,simdrop
166,63cb23389133d3f76db2336a,whale,0,simdrop
167,63cb23389133d3f76db2336a,dolphin,0,simdrop
168,63cb23389133d3f76db2336a,cricket,1,simdrop
169,63cb23389133d3f76db2336a,ant,0,simdrop
170,63cb23389133d3f76db2336a,lion,0,simdrop
171,63cb23389133d3f76db2336a,tiger,0,simdrop
172,63cb23389133d3f76db2336a,elephant,0,simdrop
173,63cb23389133d3f76db2336a,zebra,1,simdrop
174,63cb23389133d3f76db2336a,hippopotamus,0,simdrop
175,63cb23389133d3f76db2336a,woodpecker,0,simdrop
176,63cb23389133d3f76db2336a,fish,0,simdrop
177,63cb23389133d3f76db2336a,camel,1,simdrop
178,63cb23389133d3f76db2336a,horse,0,simdrop
179,63cb23389133d3f76db2336a,fox,1,simdrop
180,63cb23389133d3f76db2336a,monkey,2,simdrop
181,60fdd6619d528625b8d667e8,cow,2,simdrop
182,60fdd6619d528625b8d667e8,dog,0,simdrop
183,60fdd6619d528625b8d667e8,cat,0,simdrop
184,60fdd6619d528625b8d667e8,chicken,0,simdrop
185,60fdd6619d528625b8d667e8,horse,1,simdrop
186,60fdd6619d528625b8d667e8,pig,0,simdrop
187,60fdd6619d528625b8d667e8,moose,1,simdrop
188,60fdd6619d528625b8d667e8,deer,0,simdrop
189,60fdd6619d528625b8d667e8,monkey,1,simdrop
190,60fdd6619d528625b8d667e8,lion,0,simdrop
191,60fdd6619d528625b8d667e8,sheep,1,simdrop
192,60fdd6619d528625b8d667e8,goat,0,simdrop
193,60fdd6619d528625b8d667e8,swan,1,simdrop
194,60fdd6619d528625b8d667e8,goose,0,simdrop
195,60fdd6619d528625b8d667e8,duck,0,simdrop
196,60fdd6619d528625b8d667e8,fish,1,simdrop
197,60fdd6619d528625b8d667e8,bird,0,simdrop
198,60fdd6619d528625b8d667e8,mountain_lion,1,simdrop
199,60fdd6619d528625b8d667e8,elk,0,simdrop
200,60fdd6619d528625b8d667e8,iguana,1,simdrop
201,60fdd6619d528625b8d667e8,lizard,0,simdrop
202,60fdd6619d528625b8d667e8,frog,0,simdrop
203,60fdd6619d528625b8d667e8,snake,0,simdrop
204,60fdd6619d528625b8d667e8,gorilla,0,simdrop
205,60fdd6619d528625b8d667e8,zebra,1,simdrop
206,60fdd6619d528625b8d667e8,elephant,0,simdrop
207,60fdd6619d528625b8d667e8,bear,2,simdrop
208,5928b05e590f0b000126edb8,bird,2,simdrop
209,5928b05e590f0b000126edb8,dog,0,simdrop
210,5928b05e590f0b000126edb8,cat,0,simdrop
211,5928b05e590f0b000126edb8,tiger,0,simdrop
212,5928b05e590f0b000126edb8,lion,0,simdrop
213,5928b05e590f0b000126edb8,elephant,0,simdrop
214,5928b05e590f0b000126edb8,frog,1,simdrop
215,5928b05e590f0b000126edb8,toad,0,simdrop
216,5928b05e590f0b000126edb8,giraffe,0,simdrop
217,5928b05e590f0b000126edb8,whale,0,simdrop
218,5928b05e590f0b000126edb8,hippopotamus,1,simdrop
219,5928b05e590f0b000126edb8,platypus,0,simdrop
220,5928b05e590f0b000126edb8,snake,0,simdrop
221,5928b05e590f0b000126edb8,bear,1,simdrop
222,5928b05e590f0b000126edb8,moose,0,simdrop
223,5928b05e590f0b000126edb8,gorilla,1,simdrop
224,5928b05e590f0b000126edb8,monkey,0,simdrop
225,5928b05e590f0b000126edb8,baboon,0,simdrop
226,5928b05e590f0b000126edb8,lemur,0,simdrop
227,5928b05e590f0b000126edb8,leopard,1,simdrop
228,5928b05e590f0b000126edb8,mongoose,0,simdrop
229,5928b05e590f0b000126edb8,warthog,0,simdrop
230,5928b05e590f0b000126edb8,pig,0,simdrop
231,5928b05e590f0b000126edb8,pelican,2,simdrop
232,5bb7716f0b651100015c927f,dolphin,2,simdrop
233,5bb7716f0b651100015c927f,giraffe,0,simdrop
234,5bb7716f0b651100015c927f,rhinoceros,0,simdrop
235,5bb7716f0b651100015c927f,jellyfish,1,simdrop
236,5bb7716f0b651100015c927f,monkey,0,simdrop
237,5bb7716f0b651100015c927f,gorilla,0,simdrop
238,5bb7716f0b651100015c927f,human,0,simdrop
239,5bb7716f0b651100015c927f,dragonfly,1,simdrop
240,5bb7716f0b651100015c927f,fly,0,simdrop
241,5bb7716f0b651100015c927f,ant,1,simdrop
242,5bb7716f0b651100015c927f,snake,0,simdrop
243,5bb7716f0b651100015c927f,bird,0,simdrop
244,5bb7716f0b651100015c927f,frog,0,simdrop
245,5bb7716f0b651100015c927f,cockroach,0,simdrop
246,5bb7716f0b651100015c927f,silverfish,1,simdrop
247,5bb7716f0b651100015c927f,wasp,0,simdrop
248,5bb7716f0b651100015c927f,cat,1,simdrop
249,5bb7716f0b651100015c927f,dog,0,simdrop
250,5bb7716f0b651100015c927f,wolf,0,simdrop
251,5bb7716f0b651100015c927f,cow,1,simdrop
252,5bb7716f0b651100015c927f,pig,0,simdrop
253,5bb7716f0b651100015c927f,chicken,0,simdrop
254,5bb7716f0b651100015c927f,mongoose,1,simdrop
255,5bb7716f0b651100015c927f,wolverine,0,simdrop
256,5bb7716f0b651100015c927f,mouse,1,simdrop
257,5bb7716f0b651100015c927f,rat,0,simdrop
258,5bb7716f0b651100015c927f,killer_whale,1,simdrop
259,5bb7716f0b651100015c927f,whale,0,simdrop
260,5bb7716f0b651100015c927f,swordfish,1,simdrop
261,5bb7716f0b651100015c927f,shark,2,simdrop
262,62e073721cd1f5f6cff50910,giraffe,2,simdrop
263,62e073721cd1f5f6cff50910,elephant,0,simdrop
264,62e073721cd1f5f6cff50910,dog,1,simdrop
265,62e073721cd1f5f6cff50910,cat,0,simdrop
266,62e073721cd1f5f6cff50910,beaver,0,simdrop
267,62e073721cd1f5f6cff50910,duck,0,simdrop
268,62e073721cd1f5f6cff50910,camel,1,simdrop
269,62e073721cd1f5f6cff50910,snake,0,simdrop
270,62e073721cd1f5f6cff50910,whale,0,simdrop
271,62e073721cd1f5f6cff50910,jaguar,0,simdrop
272,62e073721cd1f5f6cff50910,cheetah,0,simdrop
273,62e073721cd1f5f6cff50910,lion,1,simdrop
274,62e073721cd1f5f6cff50910,tiger,0,simdrop
275,62e073721cd1f5f6cff50910,turtle,0,simdrop
276,62e073721cd1f5f6cff50910,monkey,1,simdrop
277,62e073721cd1f5f6cff50910,ape,0,simdrop
278,62e073721cd1f5f6cff50910,gorilla,0,simdrop
279,62e073721cd1f5f6cff50910,rhinoceros,0,simdrop
280,62e073721cd1f5f6cff50910,deer,1,simdrop
281,62e073721cd1f5f6cff50910,moose,0,simdrop
282,62e073721cd1f5f6cff50910,horse,1,simdrop
283,62e073721cd1f5f6cff50910,pig,0,simdrop
284,62e073721cd1f5f6cff50910,cow,0,simdrop
285,62e073721cd1f5f6cff50910,rooster,0,simdrop
286,62e073721cd1f5f6cff50910,chicken,0,simdrop
287,62e073721cd1f5f6cff50910,shark,1,simdrop
288,62e073721cd1f5f6cff50910,fish,0,simdrop
289,62e073721cd1f5f6cff50910,dolphin,2,simdrop
290,63014447bcd5b69388099876,bear,2,simdrop
291,63014447bcd5b69388099876,elephant,0,simdrop
292,63014447bcd5b69388099876,tiger,0,simdrop
293,63014447bcd5b69388099876,cheetah,0,simdrop
294,63014447bcd5b69388099876,cat,1,simdrop
295,63014447bcd5b69388099876,dog,0,simdrop
296,63014447bcd5b69388099876,rat,1,simdrop
297,63014447bcd5b69388099876,pig,2,simdrop
298,63d829b1cfe7269141a85156,lion,2,simdrop
299,63d829b1cfe7269141a85156,bird,0,simdrop
300,63d829b1cfe7269141a85156,dog,0,simdrop
301,63d829b1cfe7269141a85156,cat,0,simdrop
302,63d829b1cfe7269141a85156,lizard,0,simdrop
303,63d829b1cfe7269141a85156,whale,1,simdrop
304,63d829b1cfe7269141a85156,shark,0,simdrop
305,63d829b1cfe7269141a85156,fish,0,simdrop
306,63d829b1cfe7269141a85156,worm,1,simdrop
307,63d829b1cfe7269141a85156,spider,0,simdrop
308,63d829b1cfe7269141a85156,turtle,1,simdrop
309,63d829b1cfe7269141a85156,snake,0,simdrop
310,63d829b1cfe7269141a85156,frog,0,simdrop
311,63d829b1cfe7269141a85156,crow,0,simdrop
312,63d829b1cfe7269141a85156,hummingbird,0,simdrop
313,63d829b1cfe7269141a85156,elephant,1,simdrop
314,63d829b1cfe7269141a85156,tiger,0,simdrop
315,63d829b1cfe7269141a85156,cheetah,0,simdrop
316,63d829b1cfe7269141a85156,hyena,0,simdrop
317,63d829b1cfe7269141a85156,shrimp,1,simdrop
318,63d829b1cfe7269141a85156,crab,0,simdrop
319,63d829b1cfe7269141a85156,lobster,0,simdrop
320,63d829b1cfe7269141a85156,raven,2,simdrop
321,60ff78f6695b4e27b7eb17bb,zebra,2,simdrop
322,60ff78f6695b4e27b7eb17bb,lion,0,simdrop
323,60ff78f6695b4e27b7eb17bb,cat,0,simdrop
324,60ff78f6695b4e27b7eb17bb,dog,0,simdrop
325,60ff78f6695b4e27b7eb17bb,tiger,1,simdrop
326,60ff78f6695b4e27b7eb17bb,hippopotamus,0,simdrop
327,60ff78f6695b4e27b7eb17bb,giraffe,0,simdrop
328,60ff78f6695b4e27b7eb17bb,bird,1,simdrop
329,60ff78f6695b4e27b7eb17bb,rabbit,0,simdrop
330,60ff78f6695b4e27b7eb17bb,elephant,0,simdrop
331,60ff78f6695b4e27b7eb17bb,lizard,1,simdrop
332,60ff78f6695b4e27b7eb17bb,gecko,0,simdrop
333,60ff78f6695b4e27b7eb17bb,parrot,0,simdrop
334,60ff78f6695b4e27b7eb17bb,panda,1,simdrop
335,60ff78f6695b4e27b7eb17bb,bear,0,simdrop
336,60ff78f6695b4e27b7eb17bb,pig,1,simdrop
337,60ff78f6695b4e27b7eb17bb,chicken,0,simdrop
338,60ff78f6695b4e27b7eb17bb,goose,0,simdrop
339,60ff78f6695b4e27b7eb17bb,hamster,1,simdrop
340,60ff78f6695b4e27b7eb17bb,gerbil,0,simdrop
341,60ff78f6695b4e27b7eb17bb,mink,1,simdrop
342,60ff78f6695b4e27b7eb17bb,cow,0,simdrop
343,60ff78f6695b4e27b7eb17bb,chick,0,simdrop
344,60ff78f6695b4e27b7eb17bb,pony,1,simdrop
345,60ff78f6695b4e27b7eb17bb,horse,0,simdrop
346,60ff78f6695b4e27b7eb17bb,bull,0,simdrop
347,60ff78f6695b4e27b7eb17bb,ape,1,simdrop
348,60ff78f6695b4e27b7eb17bb,monkey,0,simdrop
349,60ff78f6695b4e27b7eb17bb,penguin,1,simdrop
350,60ff78f6695b4e27b7eb17bb,polar_bear,0,simdrop
351,60ff78f6695b4e27b7eb17bb,vulture,1,simdrop
352,60ff78f6695b4e27b7eb17bb,fish,0,simdrop
353,60ff78f6695b4e27b7eb17bb,turtle,0,simdrop
354,60ff78f6695b4e27b7eb17bb,otter,0,simdrop
355,60ff78f6695b4e27b7eb17bb,whale,2,simdrop
356,6413ba814d48703a89b5ee31,giraffe,2,simdrop
357,6413ba814d48703a89b5ee31,lion,0,simdrop
358,6413ba814d48703a89b5ee31,hippopotamus,1,simdrop
359,6413ba814d48703a89b5ee31,raccoon,0,simdrop
360,6413ba814d48703a89b5ee31,fox,0,simdrop
361,6413ba814d48703a89b5ee31,cow,1,simdrop
362,6413ba814d48703a89b5ee31,pig,0,simdrop
363,6413ba814d48703a89b5ee31,lizard,1,simdrop
364,6413ba814d48703a89b5ee31,komodo_dragon,0,simdrop
365,6413ba814d48703a89b5ee31,puma,0,simdrop
366,6413ba814d48703a89b5ee31,salamander,1,simdrop
367,6413ba814d48703a89b5ee31,fish,0,simdrop
368,6413ba814d48703a89b5ee31,cat,1,simdrop
369,6413ba814d48703a89b5ee31,dog,0,simdrop
370,6413ba814d48703a89b5ee31,hamster,1,simdrop
371,6413ba814d48703a89b5ee31,guinea_pig,0,simdrop
372,6413ba814d48703a89b5ee31,rat,1,simdrop
373,6413ba814d48703a89b5ee31,squirrel,0,simdrop
374,6413ba814d48703a89b5ee31,chipmunk,0,simdrop
375,6413ba814d48703a89b5ee31,gopher,1,simdrop
376,6413ba814d48703a89b5ee31,prairie_dog,0,simdrop
377,6413ba814d48703a89b5ee31,mole,1,simdrop
378,6413ba814d48703a89b5ee31,vole,0,simdrop
379,6413ba814d48703a89b5ee31,muskrat,0,simdrop
380,6413ba814d48703a89b5ee31,camel,1,simdrop
381,6413ba814d48703a89b5ee31,bearded_dragon,0,simdrop
382,6413ba814d48703a89b5ee31,sloth,1,simdrop
383,6413ba814d48703a89b5ee31,parrot,0,simdrop
384,6413ba814d48703a89b5ee31,cockatoo,0,simdrop
385,6413ba814d48703a89b5ee31,anteater,2,simdrop
386,62827483ae4c6af3f0af9bce,dog,2,simdrop
387,62827483ae4c6af3f0af9bce,cat,0,simdrop
388,62827483ae4c6af3f0af9bce,mouse,0,simdrop
389,62827483ae4c6af3f0af9bce,fox,1,simdrop
390,62827483ae4c6af3f0af9bce,rabbit,0,simdrop
391,62827483ae4c6af3f0af9bce,owl,1,simdrop
392,62827483ae4c6af3f0af9bce,squirrel,0,simdrop
393,62827483ae4c6af3f0af9bce,moose,1,simdrop
394,62827483ae4c6af3f0af9bce,elk,0,simdrop
395,62827483ae4c6af3f0af9bce,deer,0,simdrop
396,62827483ae4c6af3f0af9bce,bear,1,simdrop
397,62827483ae4c6af3f0af9bce,wolf,0,simdrop
398,62827483ae4c6af3f0af9bce,chicken,1,simdrop
399,62827483ae4c6af3f0af9bce,goat,0,simdrop
400,62827483ae4c6af3f0af9bce,sheep,0,simdrop
401,62827483ae4c6af3f0af9bce,cow,0,simdrop
402,62827483ae4c6af3f0af9bce,llama,0,simdrop
403,62827483ae4c6af3f0af9bce,camel,1,simdrop
404,62827483ae4c6af3f0af9bce,horse,0,simdrop
405,62827483ae4c6af3f0af9bce,armadillo,1,simdrop
406,62827483ae4c6af3f0af9bce,beaver,0,simdrop
407,62827483ae4c6af3f0af9bce,raccoon,0,simdrop
408,62827483ae4c6af3f0af9bce,weasel,1,simdrop
409,62827483ae4c6af3f0af9bce,rat,0,simdrop
410,62827483ae4c6af3f0af9bce,chinchilla,0,simdrop
411,62827483ae4c6af3f0af9bce,vole,0,simdrop
412,62827483ae4c6af3f0af9bce,mole,2,simdrop
413,60c2694a69ce3ace422ef93a,horse,2,simdrop
414,60c2694a69ce3ace422ef93a,bird,0,simdrop
415,60c2694a69ce3ace422ef93a,fish,0,simdrop
416,60c2694a69ce3ace422ef93a,cat,1,simdrop
